customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01962,Female,0,No,No,33,Fiber optic,Yes,Two year,Yes,Mailed check,84.85,2887.47,No
CUST-01963,Male,1,No,No,52,Fiber optic,Yes,Month-to-month,Yes,Electronic check,86.21,4362.39,No
CUST-01964,Female,0,No,Yes,40,No,No internet service,Month-to-month,Yes,Credit card (automatic),33.88,1427.45,No
CUST-01965,Female,1,No,No,54,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),59.9,3049.43,No
CUST-01966,Female,1,Yes,Yes,49,No,No internet service,Two year,No,Credit card (automatic),18.0,947.1,No
CUST-01967,Male,0,No,No,33,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),51.72,1694.54,No
CUST-01968,Male,0,No,No,47,DSL,No,Two year,No,Mailed check,46.59,2201.32,No
CUST-01969,Female,1,Yes,Yes,23,DSL,Yes,One year,Yes,Electronic check,49.0,1242.07,No
CUST-01970,Male,0,Yes,No,54,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),69.38,3647.99,Yes
CUST-01971,Female,0,Yes,Yes,66,DSL,Yes,Month-to-month,Yes,Electronic check,38.21,2518.85,No
CUST-01972,Female,0,Yes,Yes,15,Fiber optic,Yes,One year,Yes,Credit card (automatic),64.07,997.45,No
CUST-01973,Female,1,No,Yes,48,Fiber optic,No,Month-to-month,Yes,Electronic check,72.36,3437.4,No
CUST-01974,Male,0,Yes,Yes,8,Fiber optic,Yes,Month-to-month,No,Mailed check,66.46,617.69,No
CUST-01975,Female,0,No,No,27,Fiber optic,No,Month-to-month,Yes,Mailed check,63.38,1750.84,Yes
CUST-01976,Male,0,Yes,No,48,Fiber optic,No,Two year,Yes,Mailed check,54.51,2546.89,No
CUST-01977,Female,1,Yes,No,20,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),87.53,1901.89,Yes
CUST-01978,Male,0,Yes,No,17,No,No internet service,Month-to-month,No,Credit card (automatic),18.0,373.43,No
CUST-01979,Male,0,Yes,No,28,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),54.67,1429.65,No
CUST-01980,Female,0,No,No,8,No,No internet service,Month-to-month,Yes,Credit card (automatic),28.19,123.21,No
CUST-01981,Female,1,Yes,No,45,DSL,No,One year,Yes,Mailed check,68.68,3064.26,No
CUST-01982,Female,1,Yes,Yes,9,DSL,No,Month-to-month,Yes,Mailed check,55.96,557.34,No
CUST-01983,Male,0,Yes,No,24,Fiber optic,No,Two year,Yes,Credit card (automatic),79.34,1638.55,No
CUST-01984,Female,0,Yes,No,22,DSL,No,Two year,No,Electronic check,33.92,650.18,No
CUST-01985,Female,0,No,Yes,70,DSL,No,Month-to-month,No,Electronic check,51.0,3500.7,No
CUST-01986,Female,1,No,No,72,DSL,No,Two year,Yes,Electronic check,49.55,3395.08,No
CUST-01987,Female,0,Yes,No,5,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),76.25,258.64,No
CUST-01988,Male,0,No,No,11,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),60.18,678.46,Yes
CUST-01989,Male,0,No,No,53,DSL,Yes,Month-to-month,No,Electronic check,42.86,2212.91,No
CUST-01990,Female,0,No,No,21,Fiber optic,Yes,Two year,No,Electronic check,72.57,1474.73,No
CUST-01991,Female,0,No,No,47,DSL,No,Month-to-month,Yes,Electronic check,60.34,2670.54,No
CUST-01992,Male,0,Yes,No,67,No,No internet service,One year,No,Mailed check,42.06,2792.4,No
CUST-01993,Male,1,No,Yes,11,DSL,No,Month-to-month,Yes,Electronic check,60.57,485.78,No
CUST-01994,Female,0,No,No,70,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),70.92,5139.48,No
CUST-01995,Female,0,Yes,No,3,Fiber optic,No,Two year,No,Credit card (automatic),77.57,441.91,Yes
CUST-01996,Male,0,No,No,16,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),75.34,1148.66,No
CUST-01997,Female,0,No,No,37,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,531.31,No
CUST-01998,Female,1,Yes,No,64,DSL,No,Two year,No,Credit card (automatic),37.72,2516.63,No
CUST-01999,Male,0,No,No,40,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),81.51,3331.48,No
CUST-02000,Male,0,No,Yes,10,Fiber optic,No,Two year,Yes,Bank transfer (automatic),80.53,1030.27,Yes
CUST-02001,Female,0,No,No,18,Fiber optic,No,Two year,Yes,Credit card (automatic),66.54,1454.65,Yes
CUST-02002,Male,0,No,Yes,55,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),73.18,3781.68,No
CUST-02003,Male,0,No,No,40,DSL,Yes,One year,No,Mailed check,47.07,2021.84,No
CUST-02004,Male,0,No,Yes,0,DSL,Yes,Two year,Yes,Electronic check,21.62,0.0,Yes
CUST-02005,Female,0,No,No,36,DSL,Yes,Two year,Yes,Bank transfer (automatic),24.22,937.81,No
CUST-02006,Male,0,Yes,No,29,No,No internet service,Month-to-month,Yes,Credit card (automatic),30.38,974.36,No
CUST-02007,Male,0,Yes,No,0,Fiber optic,No,One year,Yes,Bank transfer (automatic),79.82,88.31,No
CUST-02008,Male,0,No,No,18,DSL,Yes,One year,No,Mailed check,46.89,964.06,No
CUST-02009,Female,1,No,No,68,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),64.08,4290.21,No
CUST-02010,Female,0,Yes,No,51,Fiber optic,No,One year,No,Credit card (automatic),58.95,2892.1,No
CUST-02011,Male,1,No,Yes,5,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),78.78,536.33,Yes
CUST-02012,Male,0,No,No,1,Fiber optic,Yes,Month-to-month,Yes,Mailed check,75.13,0.0,Yes
CUST-02013,Male,0,No,Yes,25,Fiber optic,No,Month-to-month,No,Mailed check,85.98,2372.87,No
CUST-02014,Female,0,Yes,No,33,DSL,No,Two year,Yes,Mailed check,42.77,1319.68,No
CUST-02015,Female,0,No,No,33,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),76.24,2470.22,No
CUST-02016,Male,0,Yes,Yes,50,DSL,No,Month-to-month,No,Electronic check,37.16,1835.15,Yes
CUST-02017,Male,0,Yes,Yes,12,DSL,Yes,Month-to-month,Yes,Credit card (automatic),48.82,400.91,Yes
CUST-02018,Female,0,No,No,3,Fiber optic,No,Month-to-month,Yes,Electronic check,79.33,53.41,Yes
CUST-02019,Female,0,No,No,49,Fiber optic,No,Two year,Yes,Credit card (automatic),75.28,3798.16,No
CUST-02020,Male,0,Yes,No,65,No,No internet service,Month-to-month,Yes,Mailed check,26.17,1494.65,No
CUST-02021,Male,1,No,Yes,12,DSL,No,Month-to-month,No,Bank transfer (automatic),50.26,905.48,Yes
CUST-02022,Female,1,No,No,26,Fiber optic,No,Two year,Yes,Bank transfer (automatic),80.74,2087.94,Yes
CUST-02023,Female,0,Yes,No,45,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.04,733.28,No
CUST-02024,Female,0,Yes,No,12,Fiber optic,No,Month-to-month,No,Credit card (automatic),63.77,815.67,No
CUST-02025,Male,0,No,Yes,62,No,No internet service,One year,Yes,Electronic check,18.0,820.57,No
CUST-02026,Male,0,No,No,16,No,No internet service,One year,No,Electronic check,18.0,247.97,No
CUST-02027,Female,0,Yes,No,38,No,No internet service,Month-to-month,No,Electronic check,20.16,741.44,No
CUST-02028,Female,0,No,No,24,No,No internet service,One year,No,Bank transfer (automatic),36.49,723.82,No
CUST-02029,Female,0,No,No,48,Fiber optic,No,One year,Yes,Bank transfer (automatic),62.18,2908.83,No
CUST-02030,Male,1,No,No,14,Fiber optic,Yes,One year,No,Electronic check,74.82,1230.6,No
CUST-02031,Female,0,No,No,7,No,No internet service,Month-to-month,No,Credit card (automatic),18.0,147.99,No
CUST-02032,Male,1,Yes,No,37,No,No internet service,Two year,No,Electronic check,18.0,713.94,No
CUST-02033,Male,1,Yes,Yes,63,DSL,Yes,Month-to-month,No,Mailed check,36.09,2179.25,No
CUST-02034,Female,0,Yes,Yes,46,DSL,Yes,One year,Yes,Mailed check,35.48,1473.27,No
CUST-02035,Female,0,No,No,55,DSL,No,Two year,Yes,Bank transfer (automatic),34.11,1847.12,No
CUST-02036,Female,1,No,No,31,No,No internet service,Two year,No,Electronic check,49.48,1238.97,No
CUST-02037,Female,1,No,No,10,DSL,No,One year,Yes,Credit card (automatic),46.81,336.48,No
CUST-02038,Male,0,Yes,Yes,31,DSL,No,Month-to-month,Yes,Bank transfer (automatic),32.01,842.01,No
CUST-02039,Female,0,No,Yes,72,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),71.84,4927.83,No
CUST-02040,Male,0,Yes,Yes,57,DSL,No,One year,No,Electronic check,38.99,2300.34,No
CUST-02041,Male,0,Yes,No,51,No,No internet service,Month-to-month,No,Credit card (automatic),30.87,1558.71,No
CUST-02042,Female,0,Yes,No,21,Fiber optic,No,One year,No,Credit card (automatic),67.57,1344.61,No
CUST-02043,Female,0,No,No,43,DSL,Yes,One year,Yes,Mailed check,53.83,2395.21,No
CUST-02044,Female,0,Yes,No,45,DSL,No,One year,Yes,Electronic check,51.63,2126.04,No
CUST-02045,Male,0,No,Yes,47,Fiber optic,No,Month-to-month,Yes,Mailed check,66.31,2955.34,Yes
CUST-02046,Female,0,No,No,65,Fiber optic,No,Two year,No,Mailed check,54.71,3690.23,No
CUST-02047,Male,0,No,Yes,49,Fiber optic,Yes,One year,Yes,Electronic check,76.86,4039.91,Yes
CUST-02048,Female,0,Yes,No,16,DSL,Yes,Month-to-month,No,Bank transfer (automatic),43.83,783.39,Yes
CUST-02049,Female,0,No,No,16,No,No internet service,One year,Yes,Mailed check,18.0,344.59,No
CUST-02050,Female,0,No,No,45,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),68.39,3007.73,No
CUST-02051,Male,0,Yes,Yes,63,Fiber optic,Yes,One year,Yes,Mailed check,68.79,4266.71,No
CUST-02052,Male,0,No,Yes,69,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),72.35,5019.42,No
CUST-02053,Male,0,No,No,44,No,No internet service,One year,No,Credit card (automatic),18.0,956.75,No
CUST-02054,Female,0,Yes,Yes,38,Fiber optic,No,Month-to-month,No,Mailed check,76.03,2940.33,Yes
CUST-02055,Female,0,No,No,59,Fiber optic,Yes,Month-to-month,No,Electronic check,83.78,5057.97,No
CUST-02056,Male,0,Yes,No,71,No,No internet service,Month-to-month,Yes,Mailed check,18.0,1168.05,No
CUST-02057,Female,0,Yes,Yes,2,No,No internet service,Month-to-month,No,Mailed check,23.08,120.19,No
CUST-02058,Female,0,No,Yes,22,Fiber optic,No,Two year,No,Credit card (automatic),57.76,1190.16,Yes
CUST-02059,Male,1,Yes,Yes,24,Fiber optic,Yes,One year,Yes,Credit card (automatic),68.89,1670.18,No
CUST-02060,Male,0,Yes,No,41,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),75.77,3180.47,No
CUST-02061,Female,0,Yes,No,21,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),81.73,1652.58,No
CUST-02062,Female,0,Yes,No,22,DSL,No,One year,No,Electronic check,46.21,894.57,No
CUST-02063,Male,0,Yes,No,1,Fiber optic,No,Month-to-month,No,Electronic check,71.62,115.13,Yes
CUST-02064,Female,0,No,No,0,Fiber optic,No,Month-to-month,Yes,Electronic check,60.51,0.0,Yes
CUST-02065,Female,0,Yes,Yes,32,DSL,Yes,Month-to-month,No,Bank transfer (automatic),31.32,1018.58,No
CUST-02066,Female,0,Yes,Yes,72,No,No internet service,One year,Yes,Electronic check,25.27,1898.3,No
CUST-02067,Female,0,No,No,21,DSL,No,Two year,Yes,Electronic check,38.61,967.68,No
CUST-02068,Female,0,No,No,17,No,No internet service,Month-to-month,No,Credit card (automatic),28.66,566.81,No
CUST-02069,Male,0,Yes,Yes,19,DSL,Yes,Two year,Yes,Electronic check,51.49,1042.14,Yes
CUST-02070,Male,1,Yes,No,71,DSL,No,Two year,Yes,Electronic check,41.23,2867.28,Yes
CUST-02071,Male,0,Yes,No,48,DSL,No,Two year,Yes,Mailed check,25.77,1195.34,No
CUST-02072,Female,0,Yes,Yes,47,Fiber optic,No,One year,Yes,Electronic check,63.92,3058.78,No
CUST-02073,Male,0,Yes,Yes,13,Fiber optic,Yes,Two year,Yes,Electronic check,79.24,986.53,No
CUST-02074,Male,0,No,No,65,DSL,Yes,One year,Yes,Electronic check,42.78,2834.74,No
CUST-02075,Female,0,No,Yes,14,Fiber optic,Yes,Two year,Yes,Electronic check,68.82,865.61,Yes
CUST-02076,Male,0,Yes,No,70,Fiber optic,No,Month-to-month,No,Credit card (automatic),57.39,4248.82,No
CUST-02077,Male,0,No,No,69,DSL,No,One year,Yes,Mailed check,27.97,1953.17,No
CUST-02078,Male,0,Yes,No,41,DSL,No,One year,No,Bank transfer (automatic),48.01,1983.77,No
CUST-02079,Male,1,Yes,No,63,DSL,No,Month-to-month,No,Bank transfer (automatic),37.8,2323.49,No
CUST-02080,Male,0,Yes,No,72,DSL,Yes,Month-to-month,Yes,Credit card (automatic),37.55,2933.16,No
CUST-02081,Female,0,Yes,No,42,DSL,No,Month-to-month,Yes,Credit card (automatic),42.09,1617.39,No
CUST-02082,Male,0,No,Yes,56,Fiber optic,Yes,Month-to-month,Yes,Mailed check,67.71,3707.4,No
CUST-02083,Male,0,Yes,No,43,Fiber optic,Yes,Month-to-month,No,Electronic check,62.5,2789.93,No
CUST-02084,Female,0,No,No,38,No,No internet service,Month-to-month,No,Electronic check,18.0,712.76,No
CUST-02085,Male,0,Yes,No,24,Fiber optic,Yes,Month-to-month,Yes,Electronic check,68.12,1565.67,No
CUST-02086,Female,0,No,Yes,47,Fiber optic,Yes,One year,Yes,Credit card (automatic),78.0,3600.23,No
CUST-02087,Female,0,No,No,19,DSL,No,Month-to-month,Yes,Bank transfer (automatic),48.52,886.97,No
CUST-02088,Female,0,No,No,14,DSL,No,Month-to-month,No,Electronic check,51.13,728.08,No
CUST-02089,Male,0,Yes,Yes,20,Fiber optic,No,Month-to-month,Yes,Electronic check,97.45,2135.44,Yes
CUST-02090,Male,0,No,No,0,DSL,Yes,Month-to-month,Yes,Credit card (automatic),32.31,72.62,No
CUST-02091,Female,0,No,No,68,DSL,No,Month-to-month,No,Mailed check,48.36,3411.28,No
CUST-02092,Male,0,Yes,No,18,No,No internet service,Two year,No,Electronic check,18.0,271.89,Yes
CUST-02093,Female,0,No,Yes,58,DSL,Yes,Month-to-month,Yes,Credit card (automatic),51.11,3026.27,No
CUST-02094,Male,0,Yes,No,31,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),66.53,1875.86,Yes
CUST-02095,Male,1,Yes,Yes,24,No,No internet service,Month-to-month,Yes,Mailed check,30.24,747.62,No
CUST-02096,Female,0,No,No,16,DSL,No,Two year,No,Mailed check,38.25,626.16,Yes
CUST-02097,Female,0,Yes,No,59,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),60.94,3814.03,No
CUST-02098,Female,0,Yes,Yes,37,DSL,Yes,Month-to-month,Yes,Electronic check,50.63,2060.22,Yes
CUST-02099,Female,0,Yes,No,32,Fiber optic,No,One year,Yes,Credit card (automatic),66.47,2096.03,Yes
CUST-02100,Male,0,Yes,No,48,No,No internet service,Month-to-month,No,Credit card (automatic),18.0,765.94,No
CUST-02101,Female,0,Yes,No,58,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),78.12,4436.2,No
CUST-02102,Female,0,Yes,No,47,Fiber optic,No,Two year,No,Bank transfer (automatic),59.27,2750.33,No
CUST-02103,Male,0,No,No,34,DSL,No,Two year,No,Credit card (automatic),41.56,1569.25,No
CUST-02104,Male,0,No,No,65,Fiber optic,No,One year,No,Electronic check,73.32,4815.59,No
CUST-02105,Female,0,No,No,65,Fiber optic,Yes,Month-to-month,No,Electronic check,81.5,5359.66,No
CUST-02106,Male,0,Yes,Yes,70,DSL,No,One year,Yes,Credit card (automatic),49.21,3542.04,No
CUST-02107,Female,0,No,No,6,DSL,Yes,Two year,Yes,Electronic check,58.04,228.94,No
CUST-02108,Male,0,Yes,No,65,Fiber optic,Yes,Two year,No,Bank transfer (automatic),70.78,4515.61,No
CUST-02109,Male,0,Yes,No,14,No,No internet service,Month-to-month,No,Mailed check,27.91,453.17,No
CUST-02110,Male,0,No,No,45,No,No internet service,Month-to-month,No,Electronic check,18.0,716.53,Yes
CUST-02111,Male,0,Yes,No,48,No,No internet service,Month-to-month,Yes,Electronic check,30.54,1282.75,No
CUST-02112,Female,0,No,No,15,Fiber optic,Yes,Two year,No,Bank transfer (automatic),81.74,1096.19,Yes
CUST-02113,Female,0,No,No,0,Fiber optic,No,Month-to-month,Yes,Electronic check,79.76,126.52,Yes
CUST-02114,Female,0,No,Yes,68,No,No internet service,Month-to-month,Yes,Electronic check,33.91,2260.99,No
CUST-02115,Female,1,Yes,No,65,DSL,Yes,Month-to-month,Yes,Mailed check,47.98,3145.8,Yes
CUST-02116,Male,0,Yes,Yes,12,Fiber optic,No,Month-to-month,Yes,Electronic check,65.89,666.78,Yes
CUST-02117,Female,0,Yes,Yes,43,DSL,No,Two year,Yes,Bank transfer (automatic),35.99,1593.1,No
CUST-02118,Female,0,No,Yes,11,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,165.65,Yes
CUST-02119,Female,0,No,No,41,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,791.54,No
CUST-02120,Female,0,No,No,23,No,No internet service,One year,No,Bank transfer (automatic),35.33,755.24,No
CUST-02121,Female,0,Yes,No,54,DSL,No,One year,No,Mailed check,29.88,1674.03,No
CUST-02122,Female,0,No,Yes,41,No,No internet service,One year,No,Credit card (automatic),18.0,674.76,No
CUST-02123,Female,0,No,No,36,DSL,Yes,Two year,No,Credit card (automatic),59.28,2124.44,No
CUST-02124,Female,0,No,Yes,49,DSL,No,Month-to-month,No,Credit card (automatic),55.88,2705.52,No
CUST-02125,Female,1,No,No,34,Fiber optic,No,Month-to-month,No,Electronic check,79.71,2713.29,Yes
CUST-02126,Male,0,Yes,No,0,Fiber optic,Yes,Month-to-month,Yes,Electronic check,54.43,33.49,Yes
CUST-02127,Male,0,Yes,Yes,43,No,No internet service,One year,Yes,Electronic check,18.0,714.61,No
CUST-02128,Female,1,No,No,56,DSL,Yes,Two year,No,Electronic check,48.04,2675.89,No
CUST-02129,Male,0,Yes,No,35,Fiber optic,Yes,Month-to-month,Yes,Electronic check,76.02,2683.08,Yes
CUST-02130,Male,0,Yes,No,12,Fiber optic,Yes,One year,No,Credit card (automatic),68.31,880.64,Yes
CUST-02131,Female,0,Yes,Yes,0,DSL,No,One year,Yes,Electronic check,38.97,0.0,Yes
CUST-02132,Female,1,Yes,No,21,No,No internet service,Two year,Yes,Electronic check,22.61,368.36,No
CUST-02133,Female,0,No,No,56,DSL,No,Month-to-month,Yes,Credit card (automatic),45.92,2581.89,No
CUST-02134,Male,0,Yes,No,23,DSL,No,Month-to-month,No,Credit card (automatic),36.97,930.75,No
CUST-02135,Male,1,Yes,No,69,Fiber optic,No,One year,Yes,Electronic check,67.86,4522.36,Yes
CUST-02136,Female,0,No,Yes,24,Fiber optic,Yes,Two year,Yes,Electronic check,55.1,1163.82,No
CUST-02137,Female,1,No,No,31,No,No internet service,One year,No,Credit card (automatic),25.24,702.97,No
CUST-02138,Male,1,Yes,No,55,DSL,Yes,Two year,Yes,Credit card (automatic),42.57,2318.27,No
CUST-02139,Female,1,Yes,No,44,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),36.03,1321.69,No
CUST-02140,Male,0,Yes,Yes,2,No,No internet service,One year,No,Mailed check,18.0,104.89,Yes
CUST-02141,Female,0,Yes,Yes,5,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),72.56,340.9,Yes
CUST-02142,Female,0,Yes,Yes,14,Fiber optic,No,Month-to-month,No,Credit card (automatic),69.68,693.39,No
CUST-02143,Female,0,Yes,No,63,DSL,No,Month-to-month,Yes,Electronic check,47.92,2885.38,No
CUST-02144,Female,0,No,No,1,No,No internet service,Month-to-month,No,Mailed check,18.0,0.0,Yes
CUST-02145,Male,1,No,No,5,Fiber optic,No,Month-to-month,No,Credit card (automatic),79.1,182.8,Yes
CUST-02146,Male,0,No,No,56,DSL,Yes,One year,No,Bank transfer (automatic),44.11,2586.62,No
CUST-02147,Male,0,Yes,Yes,45,DSL,Yes,Two year,No,Electronic check,52.86,2401.12,No
CUST-02148,Female,0,Yes,No,71,DSL,No,Month-to-month,No,Bank transfer (automatic),33.82,2482.6,Yes
CUST-02149,Female,0,No,Yes,16,DSL,No,Month-to-month,Yes,Bank transfer (automatic),35.78,449.0,No
CUST-02150,Female,0,No,Yes,48,DSL,No,Month-to-month,Yes,Electronic check,46.01,2257.84,No
CUST-02151,Male,0,No,Yes,9,DSL,Yes,Month-to-month,Yes,Mailed check,31.35,202.87,Yes
CUST-02152,Male,0,Yes,No,43,DSL,No,Month-to-month,Yes,Electronic check,33.29,1408.37,Yes
CUST-02153,Female,0,Yes,No,7,Fiber optic,Yes,One year,Yes,Credit card (automatic),89.77,670.73,No
CUST-02154,Female,0,No,No,66,Fiber optic,No,Two year,No,Electronic check,69.63,4587.17,No
CUST-02155,Female,0,No,Yes,30,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),63.53,2002.91,No
CUST-02156,Male,0,Yes,Yes,18,No,No internet service,One year,Yes,Mailed check,21.35,400.99,No
CUST-02157,Male,0,No,No,71,DSL,Yes,One year,Yes,Credit card (automatic),26.97,1859.29,No
CUST-02158,Female,1,No,Yes,4,No,No internet service,Month-to-month,Yes,Credit card (automatic),26.84,208.51,No
CUST-02159,Female,0,No,No,58,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1170.44,No
CUST-02160,Male,0,Yes,No,37,No,No internet service,Month-to-month,No,Credit card (automatic),18.0,676.51,No
CUST-02161,Female,0,No,No,50,DSL,Yes,Month-to-month,Yes,Mailed check,41.0,2210.33,Yes
CUST-02162,Male,0,No,No,19,DSL,Yes,Two year,No,Electronic check,50.75,936.0,No
CUST-02163,Male,1,Yes,No,64,Fiber optic,Yes,Month-to-month,Yes,Electronic check,53.75,3424.65,No
CUST-02164,Female,0,No,No,32,DSL,No,Month-to-month,Yes,Bank transfer (automatic),28.07,898.77,Yes
CUST-02165,Female,0,No,No,30,DSL,Yes,Month-to-month,Yes,Mailed check,30.61,902.72,No
CUST-02166,Female,0,No,No,33,DSL,Yes,Month-to-month,Yes,Mailed check,36.49,1166.9,No
CUST-02167,Male,0,Yes,No,21,Fiber optic,Yes,Two year,Yes,Electronic check,67.58,1333.4,No
CUST-02168,Female,0,No,No,23,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.19,368.08,No
CUST-02169,Female,0,Yes,No,10,DSL,Yes,One year,No,Electronic check,48.87,501.99,No
CUST-02170,Female,0,Yes,Yes,35,No,No internet service,Month-to-month,No,Electronic check,24.22,991.5,Yes
CUST-02171,Male,0,Yes,No,34,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),78.08,2752.42,Yes
CUST-02172,Female,1,Yes,No,27,DSL,No,Month-to-month,No,Mailed check,40.38,1136.83,No
CUST-02173,Female,0,Yes,No,71,Fiber optic,No,Two year,No,Credit card (automatic),68.54,5016.24,No
CUST-02174,Female,1,No,No,8,DSL,No,Month-to-month,Yes,Bank transfer (automatic),62.47,502.07,Yes
CUST-02175,Male,0,No,Yes,66,No,No internet service,One year,Yes,Credit card (automatic),41.78,2638.82,No
CUST-02176,Female,0,Yes,Yes,63,Fiber optic,No,Month-to-month,Yes,Electronic check,71.5,4462.57,No
CUST-02177,Male,0,No,No,1,Fiber optic,Yes,One year,No,Electronic check,82.72,75.44,No
CUST-02178,Male,0,Yes,No,51,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),76.11,3820.12,No
CUST-02179,Female,0,No,No,15,DSL,No,One year,Yes,Electronic check,54.06,884.11,Yes
CUST-02180,Male,1,No,No,3,No,No internet service,Month-to-month,Yes,Credit card (automatic),21.06,175.44,No
CUST-02181,Female,0,No,Yes,62,No,No internet service,Month-to-month,Yes,Credit card (automatic),40.65,2312.45,No
CUST-02182,Male,0,No,No,8,Fiber optic,Yes,Two year,Yes,Electronic check,58.53,450.78,No
